ID	tweet	label
am_train_03615	፯. በመጨረሻ ተሽከርካሪ ከሚገባበት መዳረሻ ስፍራ ወደ ማደርያ የኤርታዕለ የተመረጠ ስፍራ የ 3 ሰኣት ደርሶ መልስ የእግር መንገድ ስላለው እስከ መመለሻው ማለዳ የሚሆን ኣስፈላጊውን…	neutral
am_train_03616	ልቤን ነው ያለችው ግን አይደል እያልክ  ????	neutral
am_train_03617	ፖፕለቲካል አክቲቪዝሙ ከዚህ ተምሮ ከእያንዳንዱ ፖስቱ ስር ቆንጆ ቆንጆ ሴቶችን አብሮ አታች ማድረጉን ተያይዞታል።	neutral
am_train_03618	በሙስሊሞች የሚጠበቀው የአይሁዶች ቤተ መቅደስ	neutral
am_train_03619	የሰው ልጅ ህይወት እንደቀልድ እየጠፋ ባለበት ወቅት የተሰረቀን ልብስ ለብሶ የተገኘው ግለሰብ ተቀጣ ተብሎ በኢፌድሪ አቃቤ ህግ ደረጃ ሲዘገብ ምን ይባላል?   ቅድሚያ ትኩረት ለሚሹ…	neutral
am_train_03620	ለማ መገርሳ የዐቢይ ወንድሙ ነው። ወንድሙ ባይሆን እንደተናገረው ያለ ስሜት እያለው እዚያ ስብሰባ ቢገባ እንኳ እጁን ያወጣለት ነበር?  ይልቅ ህወሃት ሹርባ ተሰ…	neutral
am_train_03621	ህወሓት በመግለጫው፡ ከፌዴራል መንግስት ጋር የሚኖረው ግንኙነትም ህግና ህገ-መንግስትን መሰረት ያደረገ ብቻ እንደሚሆን እና ከዚህ ውጭ የሚኖር እንቅስቃሴ ተቀባይነት የለዉም ብሏል።…	neutral
am_train_03622	ወያኔ ስትጠፋ	neutral
am_train_03623	የአማራም ሆኖ የኦሮሞ ጥያቄ እንደሌሎቹ ብሄረሰቦች ጥያቄ በኢትዮጵያ ማእቀፍ ውስጥ ይፈታል የሚለው አተያይ ብቻ ነው ወደ እኩልነት የሚወስደው ። አማካኙ መንገድም እሱ ብቻ ነው ። የኔን ብቻ ስሙኝ እል…	neutral
am_train_03624	ሞት በጥቶ ከደጅ ቆሟል ቢሉት...... ዘጠኝ ሞት መቶ ከደጅ ምን አስቆመው ስምቱን ተውና አንዱን ግባ በለው!	neutral
am_train_03625	እውነት አዎ! ግን ሁሉም እኮ ያደረገው ነው	neutral
am_train_03626	የአብይ አህመድ አካሉ እንጅ ስልጣኑ በሪፐሊክ ጋርድ አይጠበቀም።	neutral
am_train_03627	የኦሮሞ ተማሪ እንደውሻ በየቦታው ይገደላል አንተ ግን ... ጊዜ ይፈርዳል ለሁሉም።	neutral
am_train_03628	የሴሌብሪቲ አይኑካችንን እንዳገኘን ለማሳወቅ ያህል ነው። ሙዚቃን ለዚያውም ሊድ ጊታር የተማረች፣ የቸከ ወሬ የማትዘበዝብ።   ጃዝ ፍሪደም ነው። ትልሃለች! ??	neutral
am_train_03629	ይህ 100% እውነት ነው። እያንዳንዱ ሰፈር (ምርጫ ወረዳ) ወኪሉን ይመርጣል። በምርጫ ወረዳው ሕዝብ ዘንድ ተዓማኒነት…	neutral
am_train_03630	በጣም ልብ የሚነካ ህይወት ነው አሁን ያለህበት ግዜ መጨረሻው ሳይሆን መጀመሪያው ነው ወላጆችህን…	neutral
am_train_03631	ከነ maintenance companyው ጭምር ካልገዛሁት በቀር በኔ አያያዝ የሚሆን አይደለም። ????	neutral
am_train_03632	ደቡብ ክልል አስተዳደር ፅ/ቤት	neutral
am_train_03633	እሱ እንኳን ማስተር አድርጎታል ጀማሪው አዊሽ ነው መምህርሽ	neutral
am_train_03634	በጎንደር ኛ ፖሊስ ጣቢያ እንደታሰሩም ማህበሩ ገልጿል። እስሩ ጎንደር ዩኒቨርስቲ ዛሬ ከወሰደው እርምጃ ጋር ስለመገናኘቱ አላወቅንም።	neutral
am_train_03635	አማራ የሚባል ማንነት የለም ይላል አሁን ደሞ! ወይ ሀይለየሱስ ኣዳሙ!!! ምን ዓይነት ጉድ ነው???	neutral
am_train_03636	በመላው አርማጭሆ የገጠር ትምህርት ቤቶች መንግስት መፍትሄ እስኪፈልግ ካልተዘጉ አደጋው ከፍ ያለ ይሆናል።	neutral
am_train_03637	አይሞቅ አይበርዳቸው። የሚያሳዝነው የእብሪታቸው ሰለባ የሚሆነው ምስኪኑ የትግራይ ህዝብ ነው።	neutral
am_train_03638	ኢትዮጵያና ሱዳን፣ በሱዳን ወደብ አጠቃቀም ዙሪያ ስኬታማ ውይይት አድርገዋል፡፡ እ.ኤ.አ በ2003 የሱዳን መንግስት ለኢትዮጵያ ሎጅስቲክ አገልግሎት እንዲውል በፖርቱ አቅራቢያ የሰጠው…	neutral
am_train_03639	ባክህ ይሄን የማያውቅ የለም :-)	neutral
am_train_03640	እውነት ነው ያለሱ እርዳታ እንዴት ተብሎ አልጋ ድረስ ይደረሳል	neutral
am_train_03641	ለነገሩ ማድበስበሻ ሆነ።  ብቻ ከአንድ ጓደኛዬ ጋር ሆነን የስነ ልቦና ምክር እንድታገኝ አረግን፣ ትንሽ ተረጋጋች። እኔም የምን የሴቶች ማህበር ብዬ ስብሰባ ላይ የልቤን ተና…	neutral
am_train_03642	ቲቸር እስክርቢቶ ስትል መምህሩ  አሁን ወታደር ሆነህ ጦር ሜዳ ትርፍ ጥይት ያለዉ ልትል ነዉ? የተባለ ይኖር ይሆን??	neutral
am_train_03643	እጉቱ ጎበዝ ናት በጣም አያምታታም??	neutral
am_train_03644	ክህደትን የማት ደግፍ ኦሮሞ የሆንክ ሁሉ ከለማ መገርሳ ጎን ቁም!! ይሄ ሁሉ መከራ የደረሰበት ላንተ ሲል ነውና።	neutral
am_train_03645	ከምርጫ ወረዳ ከፍ ብሎ ስላለው አደረጃጀትና ውክልና ንገረን	neutral
am_train_03646	ሃሃሃ ያው ዳር ዳር ማለቴ ለምን ሆነና?	neutral
am_train_03647	ለየትኛውም የኤሌክትክሮኒክስ ችግሮቾት መፍትሔ እኛ ጋር ያገኛሉ:: ማንኛውንም የኤሌክትክሮኒክስ ጥገናዎች ከተሟላ የእቃ አቀርቦት ጋር እንሰጣለን:: 8191 ላይ ደውሉ ይዘዙን	neutral
am_train_03648	አገር ሰው ለትግራይ ያለው ፍቅር ልዩ ነው። እውነት ነው የምላችሁ በየቀኑ የኑሮ የሰላም ቀውስ እየገጠመው እንኳ የትግራይ ህዝብ እሱ ያጣጣመውን ለውጥ ሳያጣጥም ታፍኖ መቅረቱ ነው የሚያንገበግበ…	neutral
am_train_03649	ይሄ ጥናት በቶሞካ ቡና ስፖንሰር የተደረገ ነው??	neutral
am_train_03650	ገና አልታወቀም ።  ነ1214869394360320000ገርግን ICU - intensive care unit ውስጥ እንዳለ ለሁሉም ግልፅ ነው ። በዚህ ምትፅናና ከሆነ ደግ ።	neutral
am_train_03651	እስኪ እንገምት፣   በመጪው ምርጫ አዲስ አበባ ላይ ማን ያሸንፋል?   (በግዕዝ አልፋቤት ነው የተዘረዘሩት። ይህ መሬት ላይ ያለውን እውነት አይገልጽም ግን በኔ ትዊተር ክበብ ያለውን ይገልጻል።)	neutral
am_train_03652	በኦሮሚያ የአናሳዎች መብትና ግፍ	neutral
am_train_03653	4- የሚኒስትሮች ሹመት - በህገ-መንግስቱ አንቀጽ 74/2 መሰረት የጠ/ሚው ስልጣን የካቢኔ አባላቱን (ሚኒስትሮችን) ለፓርላማው በመጠቆም ማስጸደቅ እንጂ በራሱ መሾም አይደለም። በቅር…	neutral
am_train_03654	1)የግንባታ ፈቃድ ዋና አላማው ለመኖሪያ ቤት ሕገወጥ ግንባታን ለመቆጣጠር ነው ሠው ካርታ ካለው ውሱን የግንባታ ፍቅድጊዜ ሠውን እንዲሸጥ የሚገፋ ነው የመኖሪያ መሆኑ ተረጋግጦ ቀሥ ብ…	neutral
am_train_03655	የትግራይ ነፃ አውጪ ለኔ አጋር ናቸው ከኢትዮጵያ ወጣቶች ጋር በመሆን መብቴን የተቀማሁትን ቤት የደረሰብኝን ጉዳት ሁሉ በአገራችን ላይ የኩልነት መብት ይኑረኝ ይኑረን እናሸንፍ አለን፣ በሀገራችን ኮርተን እንኖራለን አሜን	neutral
am_train_03656	ዘመኑ ይሄ ነገር እውነት ነው?	neutral
am_train_03657	የአዲስ አበባ ነዋሪዎች መፈክር ግልፅ ነው  ሠፋሪ እያላችሁ ከቤቴ አዲስ አበባ አታፈናቅሉኝ። በኦሮሞ ክልል ተከብሀልና እጅህን ስጥ  ለምትሉት አልሰጥም  ነው ። ባልደራስ አዲስ አ…	neutral
am_train_03658	ህይወት እንደዋዛ ቢመስልም ቀላል ሁሉን እያወቁ ሞኝነት ደስ ይላል ?? ?????? — listening to Yohana	neutral
am_train_03659	እውነትም አስተኝቷት ይሆናል የመጣው	neutral
am_train_03660	በአንድ ሳምንት ጊዜ ወስጥ አራት ሚሊየን ብር የሚጠጋ ዋጋ ያለቸው የኮንትሮባንድ እቃዎች መያዙን የገቢዎች ሚኒስቴር አስታወቀ ኢትዮ ኤፍ ኤም 107.8…	neutral
am_train_03661	የአሰልጣኞች ገጽ | ክፍሌ ቦልተና [ክፍል 1 - ቀደምት የአሰልጣኝነት ዓመታት]	neutral
am_train_03662	መቼም ኢንፊልትሬት የሚያደርግ ሰው አታጣምና ታየ የምትለውን ቪዲዮ ለምን አታጋራንም። እኛም እንየውና ሀቅ ካለህ የዘመቻህ አካል እንሁን።	neutral
am_train_03663	ማታ ችግር ነበር እንዴ ሰላምዬ ??????	neutral
am_train_03664	እሁድ ዕለት ከአምናው ቻምፒዮን መቐለ 70 እንደርታ ጋር የምናካሂደው ታሪካዊ ግጥሚያ ሊያመልጥዎ አይገባም!! እሁድ ወደ አሸናፊነታችን የምንመለስበት ዕለት!! ቅዱስ ጊዮርጊስ፣ የኢትዮጵያ እግር ኳስ ንጉስ!!	neutral
am_train_03665	ከ ፕ/ር ብርሀኑ ነጋ የኢትዮጵያ ዜጎች ለማህበራዊ ፍትህ ፓርት (ኢዜማ) መሪ ጋር የተደረገ ቆይታ	neutral
am_train_03666	ከአስረኛው ከፍለዘመን እንኳን ብንነሳ አገው አክሱምን ገስቷል፣ ኦሮሞ ጎንደር ከፍተኛ የፖለቲካ ድርሻ ነበሩ፣ ጉዲት ከሲዳማ ነው የመጣቹ ብለው የሚያምኑ ምሁሮች አ…	neutral
am_train_03667	በአሁኑ ሰአት ምርጫ በማድረግም ይሁን ምርጫ በማዘግየት ያለባትን ፖለቲካዊ ችግር መፍታት የማትችል ብቸኛዋ የአለማችን ሀገር የኔዋ ኢትዮጵያ ትመስለኛለች ። ትስማማላቹ ወይስ አትስማሙም ?	neutral
am_train_03668	3ቴ አስበክ የደረስክበት ድምዳሜ ይሄ ከሆነ ችግሩ ከእስኬ ሳይሆን ካንተ ነው ለማሰብ አልተፈጠርክ ይሆናል ፡  እስኪ ደግሞ ሳታስብ ሞክር...	neutral
am_train_03669	ለምን አንችልም	neutral
am_train_03670	ዛሬ በደንብ ደግፉት ?????? ነገ ዞራቹ እንደ ውሻ ጩሑበት	neutral
am_train_03671	መብራት አለማጥፋት እንደትልቅ ስጦታ ይታይላችኋል	neutral
am_train_03672	አይ ተጨማሪ ሀይል ከተፈለገ አለን ለማለት ነው??	neutral
am_train_03673	News አማርኛ - ገዳ የወደፊቱ የፖለቲካ ስርዓት መሆን ይችላል ፕሮፌሰር አስመሮም ለገሰ	neutral
am_train_03674	ፒፒ አሁንም ድግስ ላይ ናቸው!??	neutral
am_train_03675	መለየት እና መለያየት አልገባኝም ነበር . . . . ሞት ንፁህ ይመስለኝ ነበር              - Adam Reta	neutral
am_train_03676	ታህሳስ 24፣2012  ከዚህ በኋላ ፕሮጀክቶች እንዲመሩበት እና እንዲተዳደሩበት የታለመ ረቂቅ ሕግ ለሕዝብ እንደራሴዎች ምክር ቤት ቀርቧል፡፡ 1/2  ትዕግስት ዘሪሁን…	neutral
am_train_03677	የአሰልጣኞች አስተያየት | ወልቂጤ ከተማ 0-0 ቅዱስ ጊዮርጊስ	neutral
am_train_03678	ቀን ይቅርታን የምትለምኑበት እና ህመም እና ተስፋ መቁረጥ እንጂ ሌላ ምንም ያልተተዉበት ቀን የሚመጣው ክፉ ይመጣል እናም ሕይወትዎን በመጨረሻ በቀስታ እና በአሳዛኝ ሁ…	neutral
am_train_03679	ለተማሪዎች በቂ ጥበቃ እንደሚያደርግ ባለሙያ በዚህ ቀን ካልገባችሁ በፈቃዳችሁ ለቃችኅል የሚል ርካሽ ማስፈራሪያ ከመለጠፍና ጠባቂ በሌለው ተማሪና ወላጅ ከመቀለድ ችግር ያለባቸውን መዝጋ…	neutral
am_train_03680	የሚያወሩትን አያውቁትምና ይቅር በላቸው! ጌትሽ አንዳንዴ በዞረ ድምር ይቀባጥራልና ሽሮ ፍትፍት ይሰጠው!	neutral
am_train_03681	ደህና ሁ❤️ ማይ❤️… በሌላ ሕይወት (ኢኤል የት ነበርሽ ያለሽ) ፣ ሴት ልጅሽ እሆንሻለሁ… ❤️ (ኢሌቪን? ??) እንመኛለን?! ??) ሁሉንም ቃል ኪዳናችንን ከዓለም ላይ ጠብቀን እንጠብቃለን ፡፡ … ??❤️	neutral
am_train_03682	ጋምቤላ ከመሄዴ በፊት ለማ የሚባለው ስም ስድብ መሆኑን አላቅም ነበር ፤ ስድብ መሆኑን ግን የገባኝ ያኔ እና አሁን ነው።	neutral
am_train_03683	አቶ ተገኔ ጌታነህ የቀድሞው የፌዴራል ጠቅላይ ፍርድ ቤት ፕሬዝደንት ባደረባቸው ህመም ሕዳር 22 ቀን 2012 ዓ.ም አርፈዋል፡፡ የተሰማኝን መራር ሐዘን እየገለፅኩኝ ለቤተሰቦቻቸው ና…	neutral
am_train_03684	በህገመንግስቱ ላይ የተቀመጠን  የልዩ ጥቅም ሀሳብ ነው የጅል የምትለው። ከፍተኛ ጉዳት ማድረስ የ…	neutral
am_train_03685	ለዚህ ነው ስጋ በሊታ ለመሆን የወሰንኩት!	neutral
am_train_03686	ጊዜህ ደርሷል።  በቅርቡ ያልቃል።  ደም የሚፈስ ደም ነው ፡፡  የእርስዎ ቤተሰብ ከእንግዲህ የለም።  ጊዜው በቅርቡ ነው ፣ በቅርቡ ጊዜዎ ይመጣል	neutral
am_train_03687	ኢዜማ እና እስክንድር አንድ ላይ መስራት አለባቹ ያለዚያ ሸገርን የዘረኞች መፈንጫ ነው ምታደርጉት እባካቹ በመተባበር አብራቹ ስሩ	neutral
am_train_03688	ጠ/ሚር ዐቢይ አህመድ ከቦረና ዞን የህብረተሰብ ተወካዮች ጋር ውይይት አካሄዱ፡፡ ከያቤሎ ከተማና ከዞኑ ተወካዮች ለተነሱላቸው ጥያቄዎች ምላሽ ሰጥተዋል	neutral
am_train_03689	እውነተኛ ታሪክ ነው!  ልጁ ዛሬ አገር ቤት ስልጣን ላይ ነው ታግ አድርጌ ልረብሸው አልፈልግም:: ከነ አያቱ ቀይሮታል እውነት	neutral
am_train_03690	አቤት አውቀት አቤት ድድብና ሌላው ቢቀር ልዋላዊ ለገር ምን ማለት እንደሆነ እንኳን በቅጡ ያልገባው ሰው እንዲ ይላል	neutral
am_train_03691	ያንተ ስድብ እንትን ከመምሰል የሚያድነው መሠለህ? ጥጥ ሻጭ! ኮባ ራስ!	neutral
am_train_03692	የአመሪካ መሰሪ ተጽኖ በምራብ ኤስያ ማገባደዱ ነው አለች ኢራን።	neutral
am_train_03693	እስኪ እንደው ይሄ ጥሩ አጋጣሚ ይሁን። የምታውቀውን አንድ በጎ የሆነ ለሙስሊሞች እና ከእስልምና ያበረከቱትን አስተዋፅኦ ንገረኝ።	neutral
am_train_03694	የባሶ ሊበን ወረዳ ግብርና ልማት ጽ/ቤት የ2011በጀት አመት እቅድ አፈፃፀም እና የ2012 በጀት አመት የእቅድ ትውውቅ አካሄደ።	neutral
am_train_03695	V8 + አቡ ሚስማር = ምቾት	neutral
am_train_03696	????????11 ብቻ	neutral
am_train_03697	ስለዚህ በትዊተር ድምፅ ሰጪዎች የምርጫ ቅድመ ትንበያ ልትሰራ እንዳይሆን ብቻ ?? የትዊተር ተጠቃሚዎችና መራጩ ሕዝብ አራምባና ቆቦ ናቸው ወዳጄ: ደግሞም ሚያዝያ 30 መስቀ…	neutral
am_train_03698	ኢዜማ አቋሙ ከዚህ የተለየ ከሆነ በግልጽ አዲስ አበባ የኦሮምያ ክልል አይደለችም፣ ኦሮምያ በአዲስ አበባ ላይ ልዩ ጥቅም የሚባል መብት ይለውም ብሎ ለህዝቡ ያሳውቅ።	neutral
am_train_03699	ይህ በረቂቆች ውስጥ መሆን ነበረበት። እዛ የተሻለች እንደምትመስል ቃል እገባለሁ	neutral
am_train_03700	ደህና ነኝ በፒያኖ ክፍል ውስጥ ነኝ	neutral
am_train_03701	ታህሳስ 22፣ 2012/ ትንፋሽ ያጠራት አዲስ አበባ በትንግርት የተረፉላትን አረንጓዴ ቦታዎች ዳግም ላታገኛቸው ነው ተብሏል	neutral
